,type,url,name,image,description,rating,rating_count,content_rating,genre,keywords,date,actors,director,creator,duration,popularity,metascore,plot,interests,budget_amount,budget_currency,gross_amount,gross_currency
116,Movie,https://www.imdb.com/title/tt0070735/,The Sting,https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,Two grifters team up to pull off the ultimate con.,8.3,282688,PG,"['Comedy', 'Crime', 'Drama']","con artist,caper,famous score,joliet illinois,con game",1973-12-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000056/', 'name': 'Paul Newman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000602/', 'name': 'Robert Redford'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001727/', 'name': 'Robert Shaw'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001351/', 'name': 'George Roy Hill'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0019166/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0005073/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0911486/', 'name': 'David S. Ward'}]",129,633.0,83.0,Two grifters team up to pull off the ultimate con.,"['Caper', 'Comedy', 'Crime', 'Drama']",5500000.0,USD,156000000.0,USD
117,Movie,https://www.imdb.com/title/tt0095016/,Die Hard,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,8.2,956465,B,"['Action', 'Thriller']","hostage,one against many,los angeles california,heist,action hero",1988-07-20,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000246/', 'name': 'Bruce Willis'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000614/', 'name': 'Alan Rickman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000889/', 'name': 'Bonnie Bedelia'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001532/', 'name': 'John McTiernan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0000756/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0119038/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0019968/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0861636/', 'name': 'Roderick Thorp'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0835732/', 'name': 'Jeb Stuart'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0211823/', 'name': 'Steven E. de Souza'}]",132,566.0,72.0,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,"['One-Person Army Action', 'Action', 'Holiday', 'Thriller']",28000000.0,USD,85892546.0,USD
118,Movie,https://www.imdb.com/title/tt0097576/,Indiana Jones and the Last Crusade,https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_.jpg,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",8.2,819155,PG-13,"['Action', 'Adventure']","holy grail,father son relationship,indiana jones character,revolver,fascism",1989-05-24,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000148/', 'name': 'Harrison Ford'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000125/', 'name': 'Sean Connery'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0233145/', 'name': 'Alison Doody'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000229/', 'name': 'Steven Spielberg'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0071326/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0090151/', 'name': 'Jeffrey Boam'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000184/', 'name': 'George Lucas'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0583675/', 'name': 'Menno Meyjes'}]",127,1349.0,65.0,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",48000000.0,USD,197171806.0,USD
119,Movie,https://www.imdb.com/title/tt0986264/,Taare Zameen Par,https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",8.3,209771,PG,"['Drama', 'Family']","dyslexia,child,dream,despair,teacher student relationship",2007-12-21,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2594301/', 'name': 'Darsheel Safary'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0451148/', 'name': 'Aamir Khan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1538116/', 'name': 'Tisca Chopra'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0451148/', 'name': 'Aamir Khan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1244760/', 'name': 'Amole Gupte'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026618/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0173735/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1244760/', 'name': 'Amole Gupte'}]",162,4864.0,,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.","['Drama', 'Family']",,,1223869.0,USD
120,Movie,https://www.imdb.com/title/tt0017136/,Metropolis,https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"In a futuristic city sharply divided between the working class and the city planners, the son of the city&apos;s mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",8.3,187712,Not Rated,"['Drama', 'Sci-Fi']","robot,dystopia,silent film,futuristic,expressionism",1927-02-06,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0375609/', 'name': 'Brigitte Helm'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0002154/', 'name': 'Alfred Abel'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0297054/', 'name': 'Gustav Fröhlich'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000485/', 'name': 'Fritz Lang'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0021661/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0902376/', 'name': 'Thea von Harbou'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000485/', 'name': 'Fritz Lang'}]",153,2075.0,98.0,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.","['Dystopian Sci-Fi', 'Epic', 'Sci-Fi Epic', 'Steampunk', 'Drama', 'Sci-Fi']",6000000.0,DEM,1236166.0,USD
121,Movie,https://www.imdb.com/title/tt0208092/,Snatch,https://m.media-amazon.com/images/M/MV5BYzk5NjJkMTQtN2IyNC00YWM5LTlhZmMtNGI3MWNhMTU1YTc4XkEyXkFqcGc@._V1_.jpg,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",8.2,920880,R,"['Comedy', 'Crime']","diamond,boxer,ensemble cast,criminal underworld,multiple storylines",2000-09-01,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005458/', 'name': 'Jason Statham'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000093/', 'name': 'Brad Pitt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0334318/', 'name': 'Stephen Graham'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005363/', 'name': 'Guy Ritchie'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0010568/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0000750/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005363/', 'name': 'Guy Ritchie'}]",104,603.0,55.0,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.","['Caper', 'Dark Comedy', 'Gangster', 'Comedy', 'Crime']",6000000.0,GBP,30328156.0,USD
122,Movie,https://www.imdb.com/title/tt8579674/,1917,https://m.media-amazon.com/images/M/MV5BYzkxZjg2NDQtMGVjMy00NWZkLTk0ZDEtZWE3NDYwYjAyMTg1XkEyXkFqcGc@._V1_.jpg,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",8.2,692546,R,"['Action', 'Drama', 'History']","world war one,year 1917,long take,24 hour time span,race against time",2020-01-24,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2835616/', 'name': 'Dean-Charles Chapman'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1126657/', 'name': 'George MacKay'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0990547/', 'name': 'Daniel Mays'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005222/', 'name': 'Sam Mendes'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0819670/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0336601/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0644194/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005222/', 'name': 'Sam Mendes'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm4880670/', 'name': 'Krysty Wilson-Cairns'}]",119,560.0,78.0,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.","['Epic', 'Period Drama', 'War Epic', 'Action', 'Drama', 'History', 'War']",95000000.0,USD,159227644.0,USD
123,Movie,https://www.imdb.com/title/tt0119488/,L.A. Confidential,https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",8.2,624216,R,"['Crime', 'Drama', 'Mystery']","neo noir,1950s,murder,call girl,police detective",1998-01-02,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000228/', 'name': 'Kevin Spacey'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000128/', 'name': 'Russell Crowe'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001602/', 'name': 'Guy Pearce'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000436/', 'name': 'Curtis Hanson'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0007127/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0089381/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0255278/', 'name': 'James Ellroy'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001338/', 'name': 'Brian Helgeland'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000436/', 'name': 'Curtis Hanson'}]",138,797.0,91.0,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.","['Conspiracy Thriller', 'Cop Drama', 'Hard-boiled Detective', 'Police Procedural', 'Suspense Mystery', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']",35000000.0,USD,64616940.0,USD
124,Movie,https://www.imdb.com/title/tt0040522/,Ladri di biciclette,https://m.media-amazon.com/images/M/MV5BZTQzYTIxYzItYmQ5YS00MmFhLWEyMjItNTBhMTRmM2Y5MDJhXkEyXkFqcGc@._V1_.jpg,"In post-war Italy, a working-class man&apos;s bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",8.3,177493,Not Rated,['Drama'],"search for stolen bicycle,post world war two italy,bicycle theft,lack of money,bicycle",1948-11-24,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0536009/', 'name': 'Lamberto Maggiorani'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0821543/', 'name': 'Enzo Staiola'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0136794/', 'name': 'Lianella Carell'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001120/', 'name': 'Vittorio De Sica'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0072996/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0953790/', 'name': 'Cesare Zavattini'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0059030/', 'name': 'Luigi Bartolini'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0080755/', 'name': 'Oreste Biancoli'}]",89,,,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.","['Tragedy', 'Drama']",133000.0,USD,371111.0,USD
125,Movie,https://www.imdb.com/title/tt8503618/,Hamilton,https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"The real life of one of America&apos;s foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",8.3,117106,PG-13,"['Biography', 'Drama', 'History']","epic,shot to death,alexander hamilton character,revolutionary war,american history",2020-07-03,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0592135/', 'name': 'Lin-Manuel Miranda'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm5623883/', 'name': 'Phillipa Soo'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1502434/', 'name': 'Leslie Odom Jr.'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2371802/', 'name': 'Thomas Kail'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008970/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0741448/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0799855/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0592135/', 'name': 'Lin-Manuel Miranda'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2375857/', 'name': 'Ron Chernow'}]",160,873.0,88.0,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.","['Biography', 'Drama', 'History', 'Musical']",,,,
126,Movie,https://www.imdb.com/title/tt0075314/,Taxi Driver,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",8.2,936892,R,"['Crime', 'Drama']","taxi driver,loner,street life,child prostitution,neo noir",1976-02-09,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000134/', 'name': 'Robert De Niro'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000149/', 'name': 'Jodie Foster'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001732/', 'name': 'Cybill Shepherd'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0050868/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0043923/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0013906/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001707/', 'name': 'Paul Schrader'}]",114,363.0,94.0,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.","['Psychological Drama', 'Crime', 'Drama']",1300000.0,USD,28262574.0,USD
127,Movie,https://www.imdb.com/title/tt0363163/,Der Untergang,https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_.jpg,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator&apos;s final days in his Berlin bunker at the end of WWII.",8.2,378769,R,"['Biography', 'Drama', 'History']","bunker,adolf hitler,nazi germany,suicide,world war two",2005-09-09,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004486/', 'name': 'Bruno Ganz'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0487884/', 'name': 'Alexandra Maria Lara'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0559890/', 'name': 'Ulrich Matthes'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0386570/', 'name': 'Oliver Hirschbiegel'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002257/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0028284/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0075650/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0251536/', 'name': 'Bernd Eichinger'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0275264/', 'name': 'Joachim Fest'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0432622/', 'name': 'Traudl Junge'}]",156,1131.0,82.0,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.","['Docudrama', 'Political Drama', 'Biography', 'Drama', 'History', 'War']",13500000.0,EUR,5509040.0,USD
128,Movie,https://www.imdb.com/title/tt5074352/,Dangal,https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_.jpg,"Mahavir Singh Phogat, a former wrestler, decides to fulfill his dream of winning a gold medal for his country by training his daughters for the Commonwealth Games despite the existing social stigmas.",8.3,215356,Not Rated,"['Action', 'Biography', 'Drama']","small town,inspirational,father daughter relationship,based on true story,female protagonist",2016-12-21,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0451148/', 'name': 'Aamir Khan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2799219/', 'name': 'Sakshi Tanwar'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0760778/', 'name': 'Fatima Sana Shaikh'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm4318159/', 'name': 'Nitesh Tiwari'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0026618/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0131238/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008970/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm6328029/', 'name': 'Piyush Gupta'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm6328031/', 'name': 'Shreyas Jain'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm6328030/', 'name': 'Nikhil Mehrotra'}]",161,2384.0,,"Mahavir Singh Phogat, a former wrestler, decides to fulfill his dream of winning a gold medal for his country by training his daughters for the Commonwealth Games despite the existing social stigmas.","['Action', 'Biography', 'Drama', 'Sport']",700000000.0,INR,12391761.0,USD
129,Movie,https://www.imdb.com/title/tt0372784/,Batman Begins,https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"After witnessing his parents&apos; death, Bruce learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city.",8.2,1598874,PG-13,"['Action', 'Crime', 'Drama']","superhero,social decay,origin of hero,batman character,gotham city",2005-06-17,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000288/', 'name': 'Christian Bale'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000323/', 'name': 'Michael Caine'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0913822/', 'name': 'Ken Watanabe'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002663/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0147954/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0038332/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004170/', 'name': 'Bob Kane'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0275286/', 'name': 'David S. Goyer'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]",140,324.0,70.0,"After witnessing his parents' death, Bruce learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city.","['Action Epic', 'Epic', 'Superhero', 'Tragedy', 'Action', 'Crime', 'Drama']",150000000.0,USD,206863479.0,USD
130,Movie,https://www.imdb.com/title/tt0059578/,Per qualche dollaro in più,https://m.media-amazon.com/images/M/MV5BMzJlZTNkYjQtMTE1OS00YTJlLTgxNjItYzg4NTllODdkMzBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,Two bounty killers with similar intentions but different motivations team up to track down a psychotic Mexican outlaw before he and his gang can carry out an audacious bank robbery.,8.2,278620,R,"['Drama', 'Western']","wild west,bounty hunter,rape,mexico,gun shooting",2023-07-01,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000142/', 'name': 'Clint Eastwood'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001812/', 'name': 'Lee Van Cleef'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0002231/', 'name': 'Gian Maria Volontè'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001466/', 'name': 'Sergio Leone'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0013844/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0046114/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0002257/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001466/', 'name': 'Sergio Leone'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0607694/', 'name': 'Fulvio Morsella'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0898812/', 'name': 'Luciano Vincenzoni'}]",132,1466.0,74.0,Two bounty killers with similar intentions but different motivations team up to track down a psychotic Mexican outlaw before he and his gang can carry out an audacious bank robbery.,"['One-Person Army Action', 'Spaghetti Western', 'Drama', 'Western']",600000.0,USD,15000000.0,USD
131,Movie,https://www.imdb.com/title/tt0993846/,The Wolf of Wall Street,https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_.jpg,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",8.2,1613897,D,"['Biography', 'Comedy', 'Crime']","based on true story,stockbroker,1990s,adultery,sex in bed",2013-12-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000138/', 'name': 'Leonardo DiCaprio'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1706767/', 'name': 'Jonah Hill'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm3053338/', 'name': 'Margot Robbie'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000217/', 'name': 'Martin Scorsese'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0325207/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0088354/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0141038/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm1010540/', 'name': 'Terence Winter'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0067789/', 'name': 'Jordan Belfort'}]",180,147.0,75.0,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","['Dark Comedy', 'Satire', 'True Crime', 'Biography', 'Comedy', 'Crime', 'Drama', 'Financial Drama']",100000000.0,USD,116900694.0,USD
132,Movie,https://www.imdb.com/title/tt6966692/,Green Book,https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_.jpg,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,8.2,589781,C,"['Biography', 'Comedy', 'Drama']","on the road,racism,fried chicken,jail,piano",2019-03-15,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001557/', 'name': 'Viggo Mortensen'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0991810/', 'name': 'Mahershala Ali'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004802/', 'name': 'Linda Cardellini'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0268380/', 'name': 'Peter Farrelly'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0132772/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0819670/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0646203/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0885014/', 'name': 'Nick Vallelonga'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0192942/', 'name': 'Brian Hayes Currie'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0268380/', 'name': 'Peter Farrelly'}]",130,352.0,69.0,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,"['Docudrama', 'Period Drama', 'Road Trip', 'Biography', 'Comedy', 'Drama', 'Music']",23000000.0,USD,85080171.0,USD
